,student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,profile_json,addr_city,addr_district,addr_postal,parsed_json,hobbies,skills.tech.python,skills.tech.excel,skills.tech.sql,skills.soft,family.siblings,family.income.father,family.income.mother,device1_type,device1_brand,device1_year,device2_type,device2_brand,device2_year
524,525,Kayla Walker,18,Unknown,50.0,,South Maria,ethanwilliams@hotmail.com,1994-06-04 00:00:00,Python,,inactive,,excellent,188.0,2020-09-28 00:00:00,"8564 Sara Plaza, Lake Davidbury","{""hobbies"": [""wear"", ""challenge""], ""skills"": {""tech"": {""python"": 4, ""excel"": 5, ""sql"": 1}, ""soft"": [""black"", ""approach""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 277, ""mother"": 707}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2016}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2022}]}",,,,"{'hobbies': ['wear', 'challenge'], 'skills': {'tech': {'python': 4, 'excel': 5, 'sql': 1}, 'soft': ['black', 'approach']}, 'family': {'siblings': 2, 'income': {'father': 277, 'mother': 707}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2016}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]}","wear,challenge",4.0,5.0,1.0,"black,approach",2.0,277.0,707.0,laptop,HP,2016.0,phone,Xiaomi,2022.0
525,526,Angela Stark,20,Female,,+1-305-985-7137,North Johnville,gallowaycarol@yahoo.com,2010-04-02 02:49:27,Data science,,inactive,4.5,good,206.0,2008-03-22 00:00:00,"BROKEN,ADDRESS,DATA,,,","{""hobbies"":[""admit"", ""girl""]}",,,,"{'hobbies': ['admit', 'girl']}","admit,girl",,,,,,,,,,,,,
526,527,Anthony Grant,18,Female,,+1-618-190-1805,North Ashley,,2001-07-25 18:51:00,Data_sciense,,inactive,0.0,average,115.0,2017-01-27 04:18:00,"Apartment 16, Allisonville district, Tashkent, UZ, 100171","{""hobbies"":[""investment"", ""learn""]}",Tashkent, Allisonville,100171,"{'hobbies': ['investment', 'learn']}","investment,learn",,,,,,,,,,,,,
527,528,Austin Christian,21,Unknown,,+1-831-215-8415,Morenoshire,,2022-09-02 15:57:08,Data science,,pending,4.5,average,232.0,2018-10-09 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,,,,,
528,529,Jonathan Hendricks,18,Female,,+1-839-383-1519,New Ashley,jeremiahwiggins@simmons.biz,2022-03-07 08:51:25,Data science,,active,,,138.0,2023-01-31 03:36:02,"85228 Yoder Fields Suite 360, Davidside","{""hobbies"":[""analysis"", ""continue""]}",,,,"{'hobbies': ['analysis', 'continue']}","analysis,continue",,,,,,,,,,,,,
529,530,Leslie Cox,22,Female,,,Rickyside,ali@gmail.com,2022-08-27 00:00:00,Python,62.0,active,2.04,,277.0,1994-10-04 00:00:00,"East Ryan 7-kv, dom 2, Tashkent","{""hobbies"": [""animal"", ""by""], ""skills"": {""tech"": {""python"": 4, ""excel"": 1, ""sql"": 2}, ""soft"": [""full"", ""know""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 979, ""mother"": 572}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2021}]}",Tashkent,,,"{'hobbies': ['animal', 'by'], 'skills': {'tech': {'python': 4, 'excel': 1, 'sql': 2}, 'soft': ['full', 'know']}, 'family': {'siblings': 4, 'income': {'father': 979, 'mother': 572}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2017}, {'type': 'phone', 'brand': 'Samsung', 'year': 2021}]}","animal,by",4.0,1.0,2.0,"full,know",4.0,979.0,572.0,laptop,HP,2017.0,phone,Samsung,2021.0
530,531,William Powell,21,Female,77.0,+1-297-459-8801,West Christopherhaven,ali@gmail.com,2016-03-19 00:00:00,Data science,95.0,inactive,,excellent,276.0,1999-06-30 00:00:00,"911 Shields Via, Debbiehaven",,,,,,,,,,,,,,,,,,,
531,532,,18,Female,92.0,,Robertside,xpeters@osborn.com,1976-02-23 00:00:00,Data science,71.0,pending,,average,141.0,2020-11-08 21:57:00,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""bring"", ""relate""], ""skills"": {""tech"": {""python"": 5, ""excel"": 2, ""sql"": 1}, ""soft"": [""light"", ""good""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 752, ""mother"": 1262}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2016}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2020}]}",,,,"{'hobbies': ['bring', 'relate'], 'skills': {'tech': {'python': 5, 'excel': 2, 'sql': 1}, 'soft': ['light', 'good']}, 'family': {'siblings': 1, 'income': {'father': 752, 'mother': 1262}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2016}, {'type': 'phone', 'brand': 'Samsung', 'year': 2020}]}","bring,relate",5.0,2.0,1.0,"light,good",1.0,752.0,1262.0,laptop,HP,2016.0,phone,Samsung,2020.0
532,533,,20,Female,81.0,+1-282-743-6299,Josephberg,,2003-07-06 00:00:00,Data science,,inactive,,excellent,181.0,2010-02-13 00:00:00,"9400 Richard Way, Dennisport",,,,,,,,,,,,,,,,,,,
533,534,David Young,19,Male,70.0,+1-863-661-4738,Julianshire,,2020-11-28 01:25:24,Data science,64.0,pending,,,169.0,1985-07-06 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,,,,,
534,535,Brianna Howell,0,Female,73.0,,Ortegaview,mooretanner@moss.net,1975-03-26 00:00:00,Data science,,inactive,2.97,average,144.0,1987-10-25 09:29:00,"4072 Martinez Inlet, West Douglasville",,,,,,,,,,,,,,,,,,,
535,536,Maria Harvey,0,Female,90.0,,Port Emilyburgh,,2023-02-28 09:06:00,Data science,94.0,active,4.5,,60.0,1998-06-29 02:48:00,UZ 100658 Tashkent South Elizabethfurt,"{""hobbies"": [""decade"", ""police""], ""skills"": {""tech"": {""python"": 5, ""excel"": 2, ""sql"": 4}, ""soft"": [""also"", ""true""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 1300, ""mother"": 1360}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2023}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2019}]}",Tashkent,,100658,"{'hobbies': ['decade', 'police'], 'skills': {'tech': {'python': 5, 'excel': 2, 'sql': 4}, 'soft': ['also', 'true']}, 'family': {'siblings': 1, 'income': {'father': 1300, 'mother': 1360}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2023}, {'type': 'phone', 'brand': 'Samsung', 'year': 2019}]}","decade,police",5.0,2.0,4.0,"also,true",1.0,1300.0,1360.0,laptop,Lenovo,2023.0,phone,Samsung,2019.0
536,537,Bobby Lee,20,Female,,,Lake Frank,deborahtaylor@kerr.com,1986-07-27 00:00:00,Python,,inactive,4.5,average,90.0,2023-07-27 12:43:48,UZ 100636 Tashkent Port Bryan,"{""hobbies"":[""forget"", ""community""]}",Tashkent,,100636,"{'hobbies': ['forget', 'community']}","forget,community",,,,,,,,,,,,,
537,538,,20,Female,93.0,+1-210-314-9222,South Christopherborough,thomaskathleen@daviscross.com,1988-01-08 13:27:06,Data science,69.0,inactive,4.5,average,221.0,2002-01-16 00:00:00,"53120 Logan Overpass Apt. 207, East Ryan","{""hobbies"": [""hundred"", ""between""], ""skills"": {""tech"": {""python"": 5, ""excel"": 1, ""sql"": 4}, ""soft"": [""paper"", ""go""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 1410, ""mother"": 930}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2022}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2020}]}",,,,"{'hobbies': ['hundred', 'between'], 'skills': {'tech': {'python': 5, 'excel': 1, 'sql': 4}, 'soft': ['paper', 'go']}, 'family': {'siblings': 5, 'income': {'father': 1410, 'mother': 930}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]}","hundred,between",5.0,1.0,4.0,"paper,go",5.0,1410.0,930.0,laptop,Lenovo,2022.0,phone,Apple,2020.0
538,539,Kimberly Greer,19,Male,,,Lewischester,,2007-07-05 00:00:00,Data science,,inactive,,average,142.0,1987-08-30 00:00:00,"Apartment 47, Thompsonbury district, Tashkent, UZ, 100192","{""hobbies"":[""instead"", ""whose""]}",Tashkent, Thompsonbury,100192,"{'hobbies': ['instead', 'whose']}","instead,whose",,,,,,,,,,,,,
539,540,Christopher Glenn,19,Male,88.0,,West Sandra,,1985-11-20 00:00:00,Python,,active,,good,119.0,1973-01-22 00:00:00,"49187 Samantha Forges, East Cindy","{""hobbies"": [""Congress"", ""member""], ""skills"": {""tech"": {""python"": 5, ""excel"": 2, ""sql"": 1}, ""soft"": [""himself"", ""send""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 292, ""mother"": 960}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2023}]}",,,,"{'hobbies': ['Congress', 'member'], 'skills': {'tech': {'python': 5, 'excel': 2, 'sql': 1}, 'soft': ['himself', 'send']}, 'family': {'siblings': 1, 'income': {'father': 292, 'mother': 960}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2024}, {'type': 'phone', 'brand': 'Samsung', 'year': 2023}]}","Congress,member",5.0,2.0,1.0,"himself,send",1.0,292.0,960.0,laptop,HP,2024.0,phone,Samsung,2023.0
540,541,,18,Unknown,50.0,+1-670-628-6626,Joshuaton,,2021-08-14 11:49:41,Data science,,pending,2.99,good,92.0,2011-11-08 00:00:00,"88512 Harris Path Suite 804, Lake Sarahport","{""hobbies"":[""across"", ""style""]}",,,,"{'hobbies': ['across', 'style']}","across,style",,,,,,,,,,,,,
541,542,Christopher Bradford,0,Unknown,,+1-833-275-0028,Banksview,,2005-11-15 00:00:00,Python,,active,4.5,excellent,272.0,2022-02-13 08:32:07,UZ 100996 Tashkent New Jessicastad,"{""hobbies"":[""picture"", ""peace""]}",Tashkent,,100996,"{'hobbies': ['picture', 'peace']}","picture,peace",,,,,,,,,,,,,
542,543,Connor Gonzales,18,Male,90.0,+1-282-702-7361,West Hunter,,1997-04-28 15:42:00,Python,70.0,pending,,good,81.0,1977-07-14 00:00:00,"903 Sanchez Fall, West Yvonneside","{""hobbies"": [""them"", ""suffer""], ""skills"": {""tech"": {""python"": 2, ""excel"": 3, ""sql"": 4}, ""soft"": [""tree"", ""service""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 1159, ""mother"": 1416}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2024}]}",,,,"{'hobbies': ['them', 'suffer'], 'skills': {'tech': {'python': 2, 'excel': 3, 'sql': 4}, 'soft': ['tree', 'service']}, 'family': {'siblings': 1, 'income': {'father': 1159, 'mother': 1416}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2020}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2024}]}","them,suffer",2.0,3.0,4.0,"tree,service",1.0,1159.0,1416.0,laptop,HP,2020.0,phone,Xiaomi,2024.0
543,544,Samantha Howard,20,Unknown,,+1-992-189-5672,Williamview,anita28@evans.com,1979-09-22 06:28:00,Data science,61.0,active,,excellent,52.0,1980-08-17 10:24:00,UZ 100303 Tashkent Elizabethstad,"{""hobbies"":[""plan"", ""east""]}",Tashkent,,100303,"{'hobbies': ['plan', 'east']}","plan,east",,,,,,,,,,,,,
544,545,John Lynn,22,Unknown,,+1-119-191-9979,Port Susanfort,emily04@hotmail.com,2014-01-19 00:39:00,Python,80.0,pending,4.5,excellent,163.0,2021-05-03 06:19:39,UZ 100562 Tashkent Hernandezchester,"{""hobbies"": [""whose"", ""go""], ""skills"": {""tech"": {""python"": 1, ""excel"": 3, ""sql"": 2}, ""soft"": [""future"", ""green""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 447, ""mother"": 427}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2022}]}",Tashkent,,100562,"{'hobbies': ['whose', 'go'], 'skills': {'tech': {'python': 1, 'excel': 3, 'sql': 2}, 'soft': ['future', 'green']}, 'family': {'siblings': 2, 'income': {'father': 447, 'mother': 427}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Apple', 'year': 2022}]}","whose,go",1.0,3.0,2.0,"future,green",2.0,447.0,427.0,laptop,Dell,2015.0,phone,Apple,2022.0
545,546,Amber Small,20,Unknown,87.0,,Georgeborough,,1970-02-05 00:00:00,Python,,inactive,,good,56.0,2018-10-28 00:00:00,"BROKEN,ADDRESS,DATA,,,","{""hobbies"":[""society"", ""lot""]}",,,,"{'hobbies': ['society', 'lot']}","society,lot",,,,,,,,,,,,,
546,547,Jesse Stafford,0,Male,57.0,,Kleinchester,,1998-04-17 07:10:00,Data science,,pending,,excellent,246.0,1999-06-18 14:24:24,"Apartment 17, Port Danielville district, Tashkent, UZ, 100121","{""hobbies"": [""any"", ""those""], ""skills"": {""tech"": {""python"": 3, ""excel"": 5, ""sql"": 4}, ""soft"": [""challenge"", ""less""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 541, ""mother"": 1233}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2023}]}",Tashkent, Port Danielville,100121,"{'hobbies': ['any', 'those'], 'skills': {'tech': {'python': 3, 'excel': 5, 'sql': 4}, 'soft': ['challenge', 'less']}, 'family': {'siblings': 2, 'income': {'father': 541, 'mother': 1233}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2024}, {'type': 'phone', 'brand': 'Samsung', 'year': 2023}]}","any,those",3.0,5.0,4.0,"challenge,less",2.0,541.0,1233.0,laptop,Dell,2024.0,phone,Samsung,2023.0
547,548,Donna Lewis MD,19,Male,66.0,,Jensenton,,1999-12-11 00:00:00,Python,,active,,excellent,124.0,1997-01-15 00:00:00,"05309 Mullins Centers Suite 435, Dorothytown","{""hobbies"": [""mother"", ""before""], ""skills"": {""tech"": {""python"": 1, ""excel"": 5, ""sql"": 2}, ""soft"": [""and"", ""various""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 1030, ""mother"": 785}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2022}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2021}]}",,,,"{'hobbies': ['mother', 'before'], 'skills': {'tech': {'python': 1, 'excel': 5, 'sql': 2}, 'soft': ['and', 'various']}, 'family': {'siblings': 4, 'income': {'father': 1030, 'mother': 785}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2022}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2021}]}","mother,before",1.0,5.0,2.0,"and,various",4.0,1030.0,785.0,laptop,HP,2022.0,phone,Xiaomi,2021.0
548,549,Shannon Kelly,19,Female,90.0,+1-550-229-2180,South Brittanyfurt,alison82@hotmail.com,2023-01-05 20:17:13,Data science,,active,,excellent,94.0,1999-09-05 00:00:00,"Dillonton 30-kv, dom 35, Tashkent","{""hobbies"":[""include"", ""face""]}",Tashkent,,,"{'hobbies': ['include', 'face']}","include,face",,,,,,,,,,,,,
549,550,Ashley Reyes,21,Female,58.0,,West Hayleystad,ali@gmail.com,2020-05-26 00:00:00,Data science,69.0,active,,average,140.0,1982-03-20 06:07:00,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""first"", ""cost""], ""skills"": {""tech"": {""python"": 5, ""excel"": 5, ""sql"": 5}, ""soft"": [""politics"", ""thought""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 1237, ""mother"": 1340}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2016}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2019}]}",,,,"{'hobbies': ['first', 'cost'], 'skills': {'tech': {'python': 5, 'excel': 5, 'sql': 5}, 'soft': ['politics', 'thought']}, 'family': {'siblings': 0, 'income': {'father': 1237, 'mother': 1340}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2016}, {'type': 'phone', 'brand': 'Apple', 'year': 2019}]}","first,cost",5.0,5.0,5.0,"politics,thought",0.0,1237.0,1340.0,laptop,Lenovo,2016.0,phone,Apple,2019.0
550,551,Christopher Mclaughlin,20,Female,90.0,+1-914-928-8819,South Jennifer,moralesmargaret@hotmail.com,2004-01-07 00:00:00,Python,,pending,3.7,excellent,121.0,1970-03-04 00:00:00,"New Shawnmouth 19-kv, dom 14, Tashkent","{""hobbies"": [""listen"", ""trial""], ""skills"": {""tech"": {""python"": 2, ""excel"": 4, ""sql"": 3}, ""soft"": [""world"", ""all""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 1440, ""mother"": 1192}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2020}]}",Tashkent,,,"{'hobbies': ['listen', 'trial'], 'skills': {'tech': {'python': 2, 'excel': 4, 'sql': 3}, 'soft': ['world', 'all']}, 'family': {'siblings': 0, 'income': {'father': 1440, 'mother': 1192}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2020}]}","listen,trial",2.0,4.0,3.0,"world,all",0.0,1440.0,1192.0,laptop,HP,2019.0,phone,Samsung,2020.0
551,552,Judith Cortez,20,Female,84.0,+1-877-564-6510,Port Stephanie,,1987-01-21 00:00:00,Python,,active,,excellent,213.0,2022-04-27 18:47:11,UZ 100501 Tashkent North Elizabeth,"{""hobbies"": [""total"", ""have""], ""skills"": {""tech"": {""python"": 2, ""excel"": 3, ""sql"": 2}, ""soft"": [""lawyer"", ""several""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 859, ""mother"": 997}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2022}]}",Tashkent,,100501,"{'hobbies': ['total', 'have'], 'skills': {'tech': {'python': 2, 'excel': 3, 'sql': 2}, 'soft': ['lawyer', 'several']}, 'family': {'siblings': 0, 'income': {'father': 859, 'mother': 997}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]}","total,have",2.0,3.0,2.0,"lawyer,several",0.0,859.0,997.0,laptop,Dell,2019.0,phone,Samsung,2022.0
552,553,,20,Female,,,West Emma,douglasbecker@yahoo.com,1979-07-16 09:07:25,Data_sciense,,pending,4.5,good,55.0,1994-08-22 00:00:00,"Vincentfurt 18-kv, dom 27, Tashkent","{""hobbies"": [""thought"", ""key""], ""skills"": {""tech"": {""python"": 5, ""excel"": 4, ""sql"": 3}, ""soft"": [""fill"", ""believe""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 864, ""mother"": 1073}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2022}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2020}]}",Tashkent,,,"{'hobbies': ['thought', 'key'], 'skills': {'tech': {'python': 5, 'excel': 4, 'sql': 3}, 'soft': ['fill', 'believe']}, 'family': {'siblings': 2, 'income': {'father': 864, 'mother': 1073}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Samsung', 'year': 2020}]}","thought,key",5.0,4.0,3.0,"fill,believe",2.0,864.0,1073.0,laptop,Lenovo,2022.0,phone,Samsung,2020.0
553,554,Michael James,0,Female,66.0,+1-033-551-4589,Andreborough,victoria57@hotmail.com,1996-11-23 00:00:00,Python,,inactive,4.5,excellent,53.0,1987-06-01 00:00:00,"BROKEN,ADDRESS,DATA,,,","{""hobbies"":[""after"", ""speech""]}",,,,"{'hobbies': ['after', 'speech']}","after,speech",,,,,,,,,,,,,
554,555,Cynthia Merritt,19,Unknown,50.0,+1-676-237-6666,Lake Sydney,laura82@davidson.biz,2021-08-05 05:06:48,Data science,,pending,,excellent,120.0,2006-06-25 19:23:33,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""here"", ""out""], ""skills"": {""tech"": {""python"": 3, ""excel"": 1, ""sql"": 5}, ""soft"": [""move"", ""thousand""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 1116, ""mother"": 1230}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2022}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2019}]}",,,,"{'hobbies': ['here', 'out'], 'skills': {'tech': {'python': 3, 'excel': 1, 'sql': 5}, 'soft': ['move', 'thousand']}, 'family': {'siblings': 0, 'income': {'father': 1116, 'mother': 1230}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2022}, {'type': 'phone', 'brand': 'Samsung', 'year': 2019}]}","here,out",3.0,1.0,5.0,"move,thousand",0.0,1116.0,1230.0,laptop,Dell,2022.0,phone,Samsung,2019.0
555,556,,18,Female,,,Lake Cindy,,2020-10-29 11:02:52,Data science,,inactive,0.0,excellent,300.0,2022-01-17 14:31:55,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""than"", ""character""], ""skills"": {""tech"": {""python"": 1, ""excel"": 2, ""sql"": 5}, ""soft"": [""fire"", ""street""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 972, ""mother"": 1026}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2022}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2019}]}",,,,"{'hobbies': ['than', 'character'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 5}, 'soft': ['fire', 'street']}, 'family': {'siblings': 5, 'income': {'father': 972, 'mother': 1026}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2019}]}","than,character",1.0,2.0,5.0,"fire,street",5.0,972.0,1026.0,laptop,Lenovo,2022.0,phone,Xiaomi,2019.0
556,557,Lori Thompson,20,Female,90.0,+1-337-457-2290,New Jonathon,,2023-05-11 15:54:46,Data science,,inactive,3.7,excellent,248.0,1987-04-29 00:00:00,"549 Cain Extensions, Jamesmouth",,,,,,,,,,,,,,,,,,,
557,558,David Smith,21,Unknown,,,West Morganberg,,2021-12-19 21:28:14,Data science,,active,3.7,,92.0,1979-03-06 09:50:32,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""number"", ""similar""], ""skills"": {""tech"": {""python"": 4, ""excel"": 2, ""sql"": 3}, ""soft"": [""thought"", ""require""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 1472, ""mother"": 774}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2019}]}",,,,"{'hobbies': ['number', 'similar'], 'skills': {'tech': {'python': 4, 'excel': 2, 'sql': 3}, 'soft': ['thought', 'require']}, 'family': {'siblings': 1, 'income': {'father': 1472, 'mother': 774}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2021}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2019}]}","number,similar",4.0,2.0,3.0,"thought,require",1.0,1472.0,774.0,laptop,Lenovo,2021.0,phone,Xiaomi,2019.0
558,559,Erin Thomas,20,Female,87.0,,Farmerborough,,2021-11-15 00:00:00,Python,,pending,,excellent,280.0,2016-09-16 11:22:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,,,,,
